full_name,html_url,stargazers_count,size_kb,pushed_at,language,created_at,license,forks_count,default_branch,description
guybedford/es-module-shims,https://github.com/guybedford/es-module-shims,1729,1563,2026-08-17T06:22:08Z,JavaScript,2018-09-04T23:45:37Z,MIT,99,main,Shims for new ES modules features on top of the basic modules support in browsers
serverless-heaven/serverless-webpack,https://github.com/serverless-heaven/serverless-webpack,1729,30749,2026-09-03T07:17:38Z,JavaScript,2016-08-16T21:50:03Z,MIT,409,master,Serverless plugin to bundle your lambdas with Webpack
CcSimple/vue-plugin-hiprint,https://github.com/CcSimple/vue-plugin-hiprint,1722,30126,2026-05-20T07:24:49Z,JavaScript,2021-12-13T07:52:13Z,MIT,311,main,hiprint for Vue2/Vue3 ⚡打印、打印设计、可视化设计器、报表设计、元素编辑、可视化打印编辑
alexmojaki/birdseye,https://github.com/alexmojaki/birdseye,1720,1820,2026-01-11T12:25:17Z,JavaScript,2017-07-22T18:49:20Z,MIT,73,master,Graphical Python debugger which lets you easily view the values of all evaluated expressions
shakacode/react-webpack-rails-tutorial,https://github.com/shakacode/react-webpack-rails-tutorial,1719,8317,2026-09-03T02:06:24Z,JavaScript,2014-09-16T06:54:32Z,MIT,371,master,Legacy full-app React on Rails tutorial repo and live demo. See reactonrails.com/examples for current maintained demos.
nwutils/nw-builder,https://github.com/nwutils/nw-builder,1715,6043,2026-09-03T00:11:51Z,JavaScript,2014-01-21T14:14:36Z,MIT,301,main,"Build NW.js applications for Linux, MacOS and Windows"
djipco/webmidi,https://github.com/djipco/webmidi,1712,80944,2026-09-03T13:19:19Z,JavaScript,2015-10-14T20:22:34Z,Apache-2.0,126,master,"Tame the Web MIDI API. Send and receive MIDI messages with ease. Control instruments with user-friendly functions (playNote, sendPitchBend, etc.). React to MIDI input with simple event listeners (note"
reZach/secure-electron-template,https://github.com/reZach/secure-electron-template,1711,13863,2026-06-30T20:40:44Z,JavaScript,2020-01-02T04:48:11Z,MIT,153,master,The best way to build Electron apps with security in mind.
renzorlive/vimmaster,https://github.com/renzorlive/vimmaster,1709,16442,2026-07-16T07:45:18Z,JavaScript,2025-08-27T14:53:51Z,MIT,70,main,"VIM Master: in-browser game that teaches core Vim motions and editing commands through short, focused levels. "
avoidwork/filesize.js,https://github.com/avoidwork/filesize.js,1708,3935,2026-09-03T11:13:59Z,JavaScript,2012-03-02T14:15:37Z,BSD-3-Clause,102,master,"A lightweight, high-performance file size utility that converts bytes to human-readable strings. Zero dependencies. 100% test coverage."
tengge1/ShadowEditor,https://github.com/tengge1/ShadowEditor,1704,77685,2026-05-25T13:48:24Z,JavaScript,2017-06-18T14:18:09Z,MIT,321,master,"Cross-platform 3D scene editor based on three.js, golang and mongodb for desktop and web."
brmodeloweb/brmodelo-app,https://github.com/brmodeloweb/brmodelo-app,1695,7283,2026-08-05T07:28:47Z,JavaScript,2016-01-05T17:37:44Z,Apache-2.0,66,main,BRMW is a free open source entity-relationship database modeling tool. We're working to make learning database modeling simple and accessible for everyone.
deepch/RTSPtoWeb,https://github.com/deepch/RTSPtoWeb,1693,5343,2026-09-03T05:51:17Z,JavaScript,2020-08-07T12:20:14Z,MIT,390,master,RTSP Stream to WebBrowser
xCss/bing,https://github.com/xCss/bing,1690,2320,2026-03-22T08:07:36Z,JavaScript,2016-03-28T02:37:49Z,MIT,220,master,Bing 壁纸 API
wise9/enchant.js,https://github.com/wise9/enchant.js,1688,21946,2026-02-09T09:37:50Z,JavaScript,2011-04-18T06:17:24Z,MIT,300,master,A simple JavaScript framework for creating games and apps
nodeshift/opossum,https://github.com/nodeshift/opossum,1684,7344,2026-08-21T13:43:02Z,JavaScript,2016-10-30T03:29:49Z,Apache-2.0,112,main,Node.js circuit breaker - fails fast  ⚡️ 
thevahidal/soul,https://github.com/thevahidal/soul,1684,1783,2026-09-03T11:00:24Z,JavaScript,2022-10-05T18:00:26Z,MIT,58,main,🕉 Soul | Automatic SQLite RESTful  and realtime API server | Build CRUD APIs in minutes!
debezium/debezium-examples,https://github.com/debezium/debezium-examples,1680,18972,2026-09-03T02:39:50Z,JavaScript,2017-07-27T05:48:19Z,Apache-2.0,870,main,"Examples for running Debezium (Configuration, Docker Compose files etc.). Please log issues at https://github.com/debezium/dbz/issues."
WP-API/node-wpapi,https://github.com/WP-API/node-wpapi,1679,3921,2026-07-16T18:16:29Z,JavaScript,2014-06-02T17:20:53Z,MIT,189,master,An isomorphic JavaScript client for the WordPress REST API
react-bootstrap/react-router-bootstrap,https://github.com/react-bootstrap/react-router-bootstrap,1678,1682,2026-09-03T00:42:40Z,JavaScript,2014-08-05T11:56:46Z,Apache-2.0,157,master,Integration between React Router and React-Bootstrap
halfzebra/create-elm-app,https://github.com/halfzebra/create-elm-app,1677,1468,2026-09-02T00:52:16Z,JavaScript,2016-09-04T18:44:08Z,MIT,147,master, 🍃 Create Elm apps with zero configuration
projectfluent/fluent,https://github.com/projectfluent/fluent,1675,2781,2026-03-21T10:28:57Z,JavaScript,2017-01-03T11:44:58Z,Apache-2.0,47,main,"Fluent — planning, spec and documentation"
kuzzleio/kuzzle,https://github.com/kuzzleio/kuzzle,1673,35614,2026-08-11T09:08:16Z,JavaScript,2015-08-20T08:26:57Z,Apache-2.0,136,master,"Open-source Back-end, self-hostable & ready to use - Real-time, storage, advanced search - Web, Apps, Mobile, IoT -"
koaning/drawdata,https://github.com/koaning/drawdata,1673,26961,2026-07-21T13:23:52Z,JavaScript,2021-04-04T20:28:10Z,MIT,151,main,Draw datasets from within Python notebooks.
TheOdinProject/javascript-exercises,https://github.com/TheOdinProject/javascript-exercises,1670,5732,2026-09-03T12:01:03Z,JavaScript,2017-08-17T18:04:59Z,MIT,48407,main,
githublitao/api_automation_test,https://github.com/githublitao/api_automation_test,1670,46598,2026-04-07T01:30:03Z,JavaScript,2018-01-10T10:35:27Z,MIT,858,master,接口自动化测试平台（老平台移步master_old分支）
vercel/nft,https://github.com/vercel/nft,1669,8195,2026-08-18T16:43:08Z,JavaScript,2019-07-05T16:11:28Z,MIT,183,main,Node.js dependency tracing utility
MeteorNOX/DeepSeek-Balance-Whale-Widget,https://github.com/MeteorNOX/DeepSeek-Balance-Whale-Widget,1665,14378,2026-08-24T17:14:19Z,JavaScript,2026-08-18T03:13:51Z,MIT,63,main,DeepSeek Harness（DSH）一只住在 DSH 界面右下角的小鲸鱼娘，帮你盯着DeepSeek账户余额。QQ弹弹，支持拖拽吸附、左吸附翻转、数字滚动动画，随界面自动启用，建议直接喊来你的dsh安装
SwapnilSoni1999/spotify-dl,https://github.com/SwapnilSoni1999/spotify-dl,1665,27924,2026-08-29T16:21:50Z,JavaScript,2019-05-05T22:53:06Z,MIT,157,master,Spotify Downloader and alternative of Spotdl(python) tool made in NodeJS based on youtube-dl 
GoogleChromeLabs/size-plugin,https://github.com/GoogleChromeLabs/size-plugin,1661,2321,2026-06-15T20:02:36Z,JavaScript,2018-08-24T17:48:27Z,Apache-2.0,39,master,Track compressed Webpack asset sizes over time.
nateherkai/scroll-craft,https://github.com/nateherkai/scroll-craft,1660,10508,2026-09-02T04:22:53Z,JavaScript,2026-08-22T15:25:08Z,MIT,255,main,"Claude Code skill for premium scroll-driven websites. Scroll becomes the timeline, on a real design floor, verified by screenshotting its own scroll."
issaafalkattan/React-Landing-Page-Template,https://github.com/issaafalkattan/React-Landing-Page-Template,1649,2256,2026-07-21T11:10:52Z,JavaScript,2019-01-02T19:09:16Z,MIT,1212,master,A simple react one page landing page templates for startups/companies
woai3c/Front-end-articles,https://github.com/woai3c/Front-end-articles,1644,2876,2026-08-28T08:06:16Z,JavaScript,2018-10-08T08:20:15Z,MIT,297,master,分享我的编程经验和学习心得，订阅请点 watch
biuuu/star-rail-warp-export,https://github.com/biuuu/star-rail-warp-export,1640,2754,2026-08-31T14:19:08Z,JavaScript,2023-05-01T07:41:54Z,MIT,57,main,Honkai: Star Rail Warp History Exporter
typicode/mistcss,https://github.com/typicode/mistcss,1639,12300,2026-02-13T11:39:35Z,JavaScript,2024-02-25T17:52:23Z,MIT,58,main,Create visual components for React without JavaScript or TypeScript.  Leverage native HTML and CSS. It's an alternative to CSS-in-JS and CSS modules.
Munter/subfont,https://github.com/Munter/subfont,1637,5536,2026-03-21T20:54:02Z,JavaScript,2017-04-30T22:08:02Z,MIT,29,master,"Command line tool to optimize your webfont loading. Aggressive subsetting based on your font use, self-hosting of Google fonts and preloading"
tomas/needle,https://github.com/tomas/needle,1636,1229,2026-07-01T01:25:48Z,JavaScript,2011-12-11T03:09:37Z,MIT,237,master,"Nimble, streamable HTTP client for Node.js. With proxy, iconv, cookie, deflate & multipart support."
amElnagdy/delegate-skills,https://github.com/amElnagdy/delegate-skills,1632,1726,2026-08-31T09:37:51Z,JavaScript,2026-06-14T10:35:48Z,MIT,141,master,"Delegate a coding task to a separate coding agent CLI, review the diff, land the commit yourself — one per implementer."
ipfs/ipfs-webui,https://github.com/ipfs/ipfs-webui,1631,59068,2026-08-30T16:03:37Z,JavaScript,2014-09-26T02:47:31Z,MIT,534,main,A frontend for an IPFS Kubo and IPFS Desktop
ZhangGe6/onnx-modifier,https://github.com/ZhangGe6/onnx-modifier,1626,8846,2026-06-27T15:03:30Z,JavaScript,2022-04-28T15:31:00Z,MIT,201,master,"A tool to modify ONNX models in a visualization fashion, based on Netron and Flask."
hex-ci/smzdm_script,https://github.com/hex-ci/smzdm_script,1626,1431,2026-06-09T16:24:39Z,JavaScript,2023-02-25T10:22:31Z,MIT,197,main,smzdm 自用脚本 for 青龙面板，支持 App 端签到、转盘抽奖、每日任务等功能
psalias2006/gpu-hot,https://github.com/psalias2006/gpu-hot,1625,74401,2026-08-25T07:58:32Z,JavaScript,2025-10-05T11:48:17Z,MIT,82,main,🔥 Real-time NVIDIA GPU dashboard
madyankin/postcss-modules,https://github.com/madyankin/postcss-modules,1623,1611,2026-07-10T16:45:58Z,JavaScript,2015-11-24T07:56:39Z,MIT,88,master,PostCSS plugin to use CSS Modules everywhere
vasturiano/three-globe,https://github.com/vasturiano/three-globe,1618,12391,2026-04-04T22:19:08Z,JavaScript,2019-03-05T07:39:06Z,MIT,186,master,WebGL Globe Data Visualization as a ThreeJS reusable 3D object
pguso/rag-from-scratch,https://github.com/pguso/rag-from-scratch,1617,1329,2026-03-11T11:44:33Z,JavaScript,2025-10-27T16:19:58Z,MIT,193,main,"Demystify RAG by building it from scratch. Local LLMs, no black boxes - real understanding of embeddings, vector search, retrieval, and context-augmented generation."
lklynet/aurral,https://github.com/lklynet/aurral,1617,30417,2026-09-03T06:41:00Z,JavaScript,2026-01-15T20:27:08Z,MIT,74,main,The best in open-source music discovery.
d3plus/d3plus,https://github.com/d3plus/d3plus,1615,46680,2026-07-17T15:36:08Z,JavaScript,2013-01-09T00:26:58Z,MIT,181,main,A javascript library that extends D3.js to enable fast and beautiful visualizations.
ninja33/ODH,https://github.com/ninja33/ODH,1615,2417,2026-08-30T06:36:51Z,JavaScript,2018-01-22T01:14:26Z,MIT,290,master,A chrome extension to show online dictionary content.
Jean-Tinland/simple-bar,https://github.com/Jean-Tinland/simple-bar,1614,30622,2026-08-11T16:11:27Z,JavaScript,2020-05-11T16:22:18Z,MIT,152,master,A yabai and AeroSpace status bar widget for Übersicht
dgreenheck/ez-tree,https://github.com/dgreenheck/ez-tree,1610,100108,2026-07-16T19:53:01Z,JavaScript,2024-04-22T22:46:05Z,MIT,205,main,Procedural tree generator written with JavaScript and Three.js
repplus/rep-chrome,https://github.com/repplus/rep-chrome,1603,1503,2026-01-16T14:40:56Z,JavaScript,2025-11-20T15:45:51Z,MIT,187,main,rep+ — Burp-style HTTP Repeater for Chrome DevTools with built‑in AI to explain requests and suggest attacks
idinging/freemail,https://github.com/idinging/freemail,1600,48048,2026-08-24T05:16:38Z,JavaScript,2025-08-08T10:22:14Z,Apache-2.0,1070,master,Cloudflare 域名邮箱系统 临时邮箱系统  支持API 调用 支持多渠道发件 支持用户管理 domain mail tempmail
Xatta-Trone/medium-parser-extension,https://github.com/Xatta-Trone/medium-parser-extension,1590,2862,2026-06-30T13:55:06Z,JavaScript,2023-08-27T14:55:20Z,MIT,97,main,Read medium.com and medium based articles using google web cache.
zeon-studio/hugoplate,https://github.com/zeon-studio/hugoplate,1586,2961,2026-08-16T04:27:02Z,JavaScript,2023-05-25T10:41:33Z,MIT,482,main,Hugoplate is a free starter template built with Hugo and Tailwind CSS v4.0 that will save you hours of work.
raindropio/app,https://github.com/raindropio/app,1584,25346,2026-09-03T09:08:30Z,JavaScript,2020-09-13T09:22:43Z,MIT,175,master,Source code of web app and browser extensions
GoogleChromeLabs/browser-fs-access,https://github.com/GoogleChromeLabs/browser-fs-access,1583,2080,2026-06-22T09:37:39Z,JavaScript,2020-02-12T07:26:19Z,Apache-2.0,99,main,File System Access API with legacy fallback in the browser
fullcalendar/fullcalendar-vue,https://github.com/fullcalendar/fullcalendar-vue,1583,1062,2026-06-18T00:18:15Z,JavaScript,2019-03-28T16:59:31Z,MIT,86,main,The official Vue 3 component for FullCalendar
bahmutov/start-server-and-test,https://github.com/bahmutov/start-server-and-test,1581,2046,2026-08-31T17:31:19Z,JavaScript,2017-11-03T14:18:11Z,MIT,96,master,"Starts server, waits for URL, then runs test command; when the tests end, shuts down server"
styled-components/jest-styled-components,https://github.com/styled-components/jest-styled-components,1580,2522,2026-06-29T22:16:53Z,JavaScript,2017-03-18T11:22:41Z,MIT,144,main,🔧 💅 Jest utilities for Styled Components
lqqyt2423/wechat_spider,https://github.com/lqqyt2423/wechat_spider,1578,13627,2026-08-14T06:11:00Z,JavaScript,2017-07-30T14:24:23Z,MIT,354,master,微信爬虫，获取文章内容、阅读量、点赞量、评论等，获取公众号所有历史文章链接。
leukipp/touchkio,https://github.com/leukipp/touchkio,1571,1372,2026-09-03T14:11:59Z,JavaScript,2024-12-11T21:51:49Z,MIT,86,main,Home Assistant Touch Panel Kiosk application for a Linux device (e.g. Raspberry Pi) with Touch Display.
focus-trap/focus-trap,https://github.com/focus-trap/focus-trap,1564,8590,2026-09-02T22:44:58Z,JavaScript,2015-08-16T21:18:23Z,MIT,123,master,Trap focus within a DOM node.
bustle/mobiledoc-kit,https://github.com/bustle/mobiledoc-kit,1563,10592,2026-01-16T17:05:40Z,JavaScript,2014-07-10T13:22:19Z,MIT,149,master,A toolkit for building WYSIWYG editors with Mobiledoc
sandeco/reversa,https://github.com/sandeco/reversa,1552,4421,2026-08-31T18:26:11Z,JavaScript,2026-04-26T13:47:10Z,MIT,406,main,Transform legacy systems into executable specifications for AI coding agents
google-ai-edge/model-explorer,https://github.com/google-ai-edge/model-explorer,1550,97323,2026-09-02T23:09:28Z,JavaScript,2024-01-05T00:37:37Z,Apache-2.0,167,main,A modern model graph visualizer and debugger
future-architect/cheetah-grid,https://github.com/future-architect/cheetah-grid,1536,23500,2026-08-20T07:02:49Z,JavaScript,2017-11-02T00:37:15Z,MIT,122,master,The fastest open-source data table for web.
poloclub/ganlab,https://github.com/poloclub/ganlab,1535,4905,2026-03-22T14:00:26Z,JavaScript,2018-03-28T03:23:07Z,Apache-2.0,420,master,"GAN Lab: An Interactive, Visual Experimentation Tool for Generative Adversarial Networks"
Cay-Zhang/RSSBud,https://github.com/Cay-Zhang/RSSBud,1532,39622,2026-09-03T14:47:55Z,JavaScript,2020-07-07T09:35:31Z,MIT,47,main,"An RSS feed discovery app for iOS/macOS that works particularly well with RSSHub, a popular feed generation service. Available on the App Store."
rbren/rss-parser,https://github.com/rbren/rss-parser,1528,4628,2026-08-25T14:50:41Z,JavaScript,2015-11-13T01:38:55Z,MIT,219,master,"A lightweight RSS parser, for Node and the browser"
enuchi/React-Google-Apps-Script,https://github.com/enuchi/React-Google-Apps-Script,1527,4305,2026-02-14T10:07:44Z,JavaScript,2018-09-13T01:11:53Z,MIT,209,main,"This is your boilerplate project for developing React apps inside Google Sheets, Docs, Forms and Slides projects. It's perfect for personal projects and for publishing complex add-ons in the Google Wo"
Kitware/vtk-js,https://github.com/Kitware/vtk-js,1526,97420,2026-09-03T07:00:26Z,JavaScript,2016-05-02T15:44:11Z,BSD-3-Clause,423,master,Visualization Toolkit for the Web
AlekPet/ComfyUI_Custom_Nodes_AlekPet,https://github.com/AlekPet/ComfyUI_Custom_Nodes_AlekPet,1525,13963,2026-08-27T05:27:47Z,JavaScript,2023-05-10T08:24:39Z,MIT,96,master,Custom nodes that extend the capabilities of Comfyui
xuanyustudio/LocalMiniDrama,https://github.com/xuanyustudio/LocalMiniDrama,1524,53647,2026-08-13T02:33:51Z,JavaScript,2026-02-10T07:44:18Z,MIT,393,main,"🎬 seedance2接入  开源本地 AI 短剧 & 漫剧生成工具 —— 从故事到成片一站式完成，数据不出本机，短剧工作流管理平台，高灵活度，AI真人剧，AI漫剧本地搞定。 Open-source local AI short drama maker: story → storyboard → video, fully offline, your data stays yours. 纳米流水线"
met4citizen/TalkingHead,https://github.com/met4citizen/TalkingHead,1523,92806,2026-06-02T09:01:20Z,JavaScript,2023-08-14T10:59:50Z,MIT,344,main,Talking Head (3D): A JavaScript class for real-time lip-sync using full-body 3D avatars.
excid3/tailwindcss-stimulus-components,https://github.com/excid3/tailwindcss-stimulus-components,1513,2870,2026-08-04T03:03:10Z,JavaScript,2018-12-07T19:28:42Z,MIT,146,main,A set of StimulusJS components for TailwindCSS apps similar to Bootstrap JS components.
vueform/vueform,https://github.com/vueform/vueform,1510,32502,2026-06-22T10:44:20Z,JavaScript,2022-07-14T16:39:45Z,MIT,115,main,Open-Source Form Framework for Vue
xiufengsun/TokenTracker,https://github.com/xiufengsun/TokenTracker,1509,50166,2026-09-03T13:00:03Z,JavaScript,2026-04-05T12:02:23Z,MIT,160,main,"Local-first AI token usage & cost tracker for 31 coding tools incl. Claude Code, Codex, Cursor, Gemini & DeepSeek Harness—with native apps. Never reads prompts."
zutrinken/attila,https://github.com/zutrinken/attila,1508,5769,2026-02-14T00:50:11Z,JavaScript,2015-02-27T23:38:24Z,MIT,573,master,Ghost Theme
enzeberg/tonzhon-music,https://github.com/enzeberg/tonzhon-music,1502,2262,2026-05-08T15:59:15Z,JavaScript,2018-06-26T08:55:20Z,MIT,206,master,铜钟「Tonzhon」: 干净纯粹的音乐平台 (铜钟已不再使用原来的 tonzhon.com，现在的 tonzhon.com 不是正版的铜钟)
danthareja/contribute-to-open-source,https://github.com/danthareja/contribute-to-open-source,1501,1661,2026-08-25T19:03:34Z,JavaScript,2017-11-07T20:27:58Z,MIT,1789,master,[STILL ACTIVE] Learn the GitHub workflow by contributing code in a fun simulation project
tscanlin/tocbot,https://github.com/tscanlin/tocbot,1500,12192,2026-05-15T04:34:18Z,JavaScript,2016-03-04T05:31:28Z,MIT,114,master,Build a table of contents from headings in an HTML document.
igorkasyanchuk/rails_db,https://github.com/igorkasyanchuk/rails_db,1495,2788,2026-06-19T21:27:58Z,JavaScript,2015-10-14T18:31:01Z,MIT,108,master,Rails Database Viewer and SQL Query Runner
mrcoles/full-page-screen-capture-chrome-extension,https://github.com/mrcoles/full-page-screen-capture-chrome-extension,1494,1232,2026-08-12T01:41:10Z,JavaScript,2012-06-24T20:51:07Z,MIT,378,master,One-click full page screen captures in Google Chrome
abundantbeing/hermes-browser-extension,https://github.com/abundantbeing/hermes-browser-extension,1491,39933,2026-08-27T10:24:15Z,JavaScript,2026-06-24T02:20:56Z,MIT,139,main,Browser-native side panel for Hermes Agent — connect web context to your local Hermes runtime.
cheeaun/phanpy,https://github.com/cheeaun/phanpy,1487,90276,2026-09-03T13:50:14Z,JavaScript,2022-12-08T10:24:31Z,MIT,186,main,A minimalistic opinionated Mastodon web client
vimeo/player.js,https://github.com/vimeo/player.js,1487,4107,2026-06-10T04:54:00Z,JavaScript,2016-03-13T04:22:35Z,MIT,272,master,Interact with and control an embedded Vimeo Player.
ehmicky/modern-errors,https://github.com/ehmicky/modern-errors,1486,8828,2026-09-03T14:48:13Z,JavaScript,2022-06-10T16:10:06Z,MIT,20,main,"Handle errors in a simple, stable, consistent way"
hectorm/otpauth,https://github.com/hectorm/otpauth,1474,9008,2026-07-25T14:08:21Z,JavaScript,2017-01-03T15:24:03Z,MIT,81,master,"One Time Password (HOTP/TOTP) library for Node.js, Deno, Bun and browsers."
opencomponents/oc,https://github.com/opencomponents/oc,1473,10140,2026-09-03T10:59:15Z,JavaScript,2015-01-20T23:56:08Z,MIT,128,master,"OpenComponents, serverless in the front-end world for painless micro-frontends delivery"
chrysb/alphaclaw,https://github.com/chrysb/alphaclaw,1471,3626,2026-09-03T01:57:21Z,JavaScript,2026-02-25T05:15:58Z,MIT,225,main,The ultimate setup harness for OpenClaw. Deploy in minutes. Stay running for months. No CLI required.
rmyndharis/antigravity-skills,https://github.com/rmyndharis/antigravity-skills,1470,1760,2026-08-02T18:51:34Z,JavaScript,2026-01-17T20:49:33Z,MIT,250,main,A curated collection of Agent Skills for Google Antigravity
flutter-it/get_it,https://github.com/flutter-it/get_it,1470,12397,2026-02-20T00:32:30Z,JavaScript,2018-05-20T14:07:38Z,MIT,162,main,Get It - Simple direct Service Locator that allows to decouple the interface from a concrete implementation and to access the concrete implementation from everywhere in your App. Maintainer: @escamote
jeremydaly/lambda-api,https://github.com/jeremydaly/lambda-api,1469,1607,2026-09-03T10:42:39Z,JavaScript,2017-10-12T17:54:22Z,MIT,127,main,Lightweight web framework for your serverless applications
gruntjs/grunt-contrib-uglify,https://github.com/gruntjs/grunt-contrib-uglify,1468,1224,2026-06-22T03:26:10Z,JavaScript,2012-10-03T13:54:20Z,MIT,343,main,Minify files with UglifyJS.
leezng/vue-json-pretty,https://github.com/leezng/vue-json-pretty,1467,2380,2026-07-30T10:42:04Z,JavaScript,2017-09-15T13:23:37Z,MIT,142,dev,A JSON tree view component that is easy to use and also supports data selection.
SmileZXLee/uni-z-paging,https://github.com/SmileZXLee/uni-z-paging,1467,31422,2026-07-10T02:44:13Z,JavaScript,2021-01-17T13:03:18Z,MIT,101,main,【uni-app下拉刷新、上拉加载】高性能，全平台兼容(ios、安卓、鸿蒙next、h5以及各家小程序)。支持vue、nvue、vue2、vue3，使用wxs+renderjs实现。支持虚拟列表，支持自定义下拉刷新、上拉加载更多，支持自动管理空数据图、点击返回顶部，支持聊天分页、本地分页，支持国际化等数百项配置，流畅渲染百万级列表数据。
deepentropy/tvscreener,https://github.com/deepentropy/tvscreener,1464,3311,2026-07-13T14:45:35Z,JavaScript,2023-08-02T07:48:18Z,Apache-2.0,202,main,"TradingView Screener API - Stock, Crypto, Forex, Bond, Futures, Coin"
orangecoding/fredy,https://github.com/orangecoding/fredy,1463,41863,2026-09-03T11:38:21Z,JavaScript,2018-01-15T07:39:00Z,Apache-2.0,224,master,"❤️ Fredy - [F]ind [R]eal [E]state [D]amn Eas[y] - Fredy keeps searching for new apartments, houses, and flats in Europe on platforms like ImmoScout24, Immowelt, eBay Kleinanzeigen and instantly delive"
fossasia/eventyay-checkin,https://github.com/fossasia/eventyay-checkin,1462,10914,2026-08-25T16:00:19Z,JavaScript,2017-06-11T07:31:32Z,Apache-2.0,26,development,eventyay checkin https://access.eventyay.com
icebob/fastest-validator,https://github.com/icebob/fastest-validator,1462,2364,2026-08-20T21:39:10Z,JavaScript,2017-03-08T12:34:44Z,MIT,100,master,:zap: The fastest JS validator library for NodeJS
cypress-io/github-action,https://github.com/cypress-io/github-action,1461,52717,2026-09-03T06:16:41Z,JavaScript,2019-11-05T03:26:52Z,MIT,356,master,GitHub Action for running Cypress end-to-end & component tests
CloudBoost/cloudboost,https://github.com/CloudBoost/cloudboost,1457,71057,2026-02-16T20:11:00Z,JavaScript,2016-02-08T13:45:32Z,Apache-2.0,152,master,Realtime JavaScript Backend. 
scroll-into-view/scroll-into-view-if-needed,https://github.com/scroll-into-view/scroll-into-view-if-needed,1451,8452,2026-09-02T16:51:45Z,JavaScript,2016-04-18T21:35:49Z,MIT,77,main,"Element.scrollIntoView ponyfills for things like ""if-needed"" and ""smooth"""
crossbario/autobahn-js,https://github.com/crossbario/autobahn-js,1450,22915,2026-03-21T11:03:15Z,JavaScript,2012-03-09T13:13:13Z,MIT,233,master,WAMP in JavaScript for Browsers and NodeJS
javierbyte/visual-center,https://github.com/javierbyte/visual-center,1448,9859,2026-08-23T21:24:48Z,JavaScript,2016-05-12T06:51:39Z,BSD-3-Clause,40,main,Tool to better align logos in the center of a container.
nucliweb/webperf-snippets,https://github.com/nucliweb/webperf-snippets,1445,1724,2026-08-02T09:17:26Z,JavaScript,2022-05-17T08:11:38Z,MIT,86,main,⚡️ 💾  Web Performance Snippets
hyhmrright/brooks-lint,https://github.com/hyhmrright/brooks-lint,1445,2990,2026-09-01T11:59:21Z,JavaScript,2026-03-26T11:40:33Z,MIT,66,main,"AI code reviews grounded in 12 classic engineering books — decay risk diagnostics with book citations, severity labels, and 6 analysis modes including full-sweep auto-fix"
mandiant/flare-learning-hub,https://github.com/mandiant/flare-learning-hub,1444,46844,2026-03-31T14:36:02Z,JavaScript,2026-03-18T19:19:40Z,Apache-2.0,123,main,Free educational content on reverse engineering and malware analysis from the FLARE team
jaydenseric/graphql-upload,https://github.com/jaydenseric/graphql-upload,1442,1233,2026-08-03T06:47:17Z,JavaScript,2017-02-24T01:46:18Z,MIT,138,master,Middleware and a scalar Upload to add support for GraphQL multipart requests (file uploads via queries and mutations) to various Node.js GraphQL servers.
iamcal/js-emoji,https://github.com/iamcal/js-emoji,1438,2829,2026-09-03T15:00:18Z,JavaScript,2013-01-14T23:58:30Z,MIT,225,master,A JS Emoji conversion library
collab-project/videojs-record,https://github.com/collab-project/videojs-record,1432,28236,2026-02-07T12:01:16Z,JavaScript,2014-12-09T02:13:11Z,MIT,304,master,video.js plugin for recording audio/video/image files
tilfinltd/aws-extend-switch-roles,https://github.com/tilfinltd/aws-extend-switch-roles,1429,1326,2026-08-20T07:10:32Z,JavaScript,2016-08-04T09:19:16Z,MIT,152,main,"Extend your AWS IAM switching roles by Chrome extension, Firefox add-on, or Edge add-on"
Meteor-Community-Packages/meteor-autoform,https://github.com/Meteor-Community-Packages/meteor-autoform,1428,3033,2026-04-02T04:22:19Z,JavaScript,2013-07-22T20:36:29Z,MIT,320,devel,"AutoForm is a Meteor package that adds UI components and helpers to easily create basic forms with automatic insert and update events, and automatic reactive validation."
webpack/compression-webpack-plugin,https://github.com/webpack/compression-webpack-plugin,1425,3917,2026-08-30T11:19:37Z,JavaScript,2013-08-05T10:07:57Z,MIT,108,main,Prepare compressed versions of assets to serve them with Content-Encoding
google-gemma/gemma-translator,https://github.com/google-gemma/gemma-translator,1424,2478,2026-08-14T15:47:25Z,JavaScript,2026-08-03T18:50:34Z,Apache-2.0,189,main,
fergiemcdowall/search-index,https://github.com/fergiemcdowall/search-index,1422,21816,2026-09-02T22:25:12Z,JavaScript,2013-07-04T07:56:35Z,MIT,148,master,"A persistent, network resilient, full text search library for the browser and Node.js"
stylelint/stylelint-config-standard,https://github.com/stylelint/stylelint-config-standard,1420,2955,2026-09-03T01:49:07Z,JavaScript,2016-01-11T18:10:57Z,MIT,109,main,The standard shareable config for Stylelint
PrismarineJS/node-minecraft-protocol,https://github.com/PrismarineJS/node-minecraft-protocol,1416,2069,2026-09-02T12:23:25Z,JavaScript,2013-01-01T09:17:05Z,BSD-3-Clause,287,master,"Parse and serialize minecraft packets, plus authentication and encryption."
rhashimoto/wa-sqlite,https://github.com/rhashimoto/wa-sqlite,1409,25614,2026-08-28T14:50:14Z,JavaScript,2021-04-20T22:49:37Z,MIT,108,master,WebAssembly SQLite with support for browser storage extensions
matrix-org/matrix.to,https://github.com/matrix-org/matrix.to,1400,1457,2026-08-25T10:07:45Z,JavaScript,2016-05-09T01:30:42Z,Apache-2.0,314,main,A simple stateless privacy-protecting URL redirecting service for Matrix
