full_name,html_url,stargazers_count,size_kb,pushed_at,language,created_at,license,forks_count,default_branch,description
BlueMap-Minecraft/BlueMap,https://github.com/BlueMap-Minecraft/BlueMap,2796,7884,2026-08-20T20:14:43Z,Java,2019-11-02T16:25:07Z,MIT,236,master,A Minecraft mapping tool that creates 3D models of your Minecraft worlds and displays them in a web viewer.
jenkinsci/configuration-as-code-plugin,https://github.com/jenkinsci/configuration-as-code-plugin,2795,6506,2026-08-31T01:16:12Z,Java,2017-10-20T12:43:10Z,MIT,754,master,Jenkins Configuration as Code Plugin
bucket4j/bucket4j,https://github.com/bucket4j/bucket4j,2794,31847,2026-08-28T22:45:18Z,Java,2014-10-12T14:19:18Z,Apache-2.0,326,master,Java rate limiting library based on token-bucket algorithm.
google/truth,https://github.com/google/truth,2788,43393,2026-09-01T18:27:31Z,Java,2011-06-22T18:55:12Z,Apache-2.0,273,master,Fluent assertions for Java and Android
reactor/reactor-netty,https://github.com/reactor/reactor-netty,2777,30288,2026-09-02T06:59:10Z,Java,2016-08-18T20:58:56Z,Apache-2.0,701,main,TCP/HTTP/UDP/QUIC client/server with Reactor over Netty
widdix/aws-cf-templates,https://github.com/widdix/aws-cf-templates,2777,12957,2026-03-04T07:23:08Z,Java,2015-10-28T07:47:59Z,Apache-2.0,1340,master,Free Templates for AWS CloudFormation
opensolon/solon,https://github.com/opensolon/solon,2776,80015,2026-09-02T01:09:07Z,Java,2018-07-07T13:23:50Z,Apache-2.0,278,main,"🔥 Java enterprise application development framework for full scenario: Restrained, Efficient, Open, Ecologicalll!!! 700% higher concurrency 50% memory savings Startup is 10 times faster. Packing 90% s"
pf4j/pf4j,https://github.com/pf4j/pf4j,2750,2019,2026-09-02T22:45:13Z,Java,2012-10-10T13:10:32Z,Apache-2.0,597,master,Plugin Framework for Java (PF4J)
zinja-coder/jadx-ai-mcp,https://github.com/zinja-coder/jadx-ai-mcp,2746,28996,2026-08-30T07:48:06Z,Java,2025-04-07T17:28:54Z,Apache-2.0,249,jadx-ai,Plugin for JADX to integrate MCP server
Kong/unirest-java,https://github.com/Kong/unirest-java,2704,4422,2026-07-28T21:04:17Z,Java,2011-04-11T21:19:53Z,MIT,590,main,"Unirest in Java: Simplified, lightweight HTTP client library."
bonigarcia/webdrivermanager,https://github.com/bonigarcia/webdrivermanager,2687,18594,2026-09-03T06:02:42Z,Java,2015-03-15T19:52:36Z,Apache-2.0,690,master,Automated driver management and other helper features for Selenium WebDriver in Java
leibnitz27/cfr,https://github.com/leibnitz27/cfr,2684,5701,2026-06-04T04:54:33Z,Java,2014-05-12T16:39:42Z,MIT,329,master,This is the public repository for the CFR Java decompiler
spring-io/start.spring.io,https://github.com/spring-io/start.spring.io,2679,11601,2026-09-02T06:41:16Z,Java,2018-11-07T08:32:23Z,Apache-2.0,994,main,https://start.spring.io
vladmihalcea/hypersistence-utils,https://github.com/vladmihalcea/hypersistence-utils,2670,2805,2026-08-19T14:06:42Z,Java,2017-09-25T05:10:02Z,Apache-2.0,400,master,The Hypersistence Utils library (previously known as Hibernate Types) gives you Spring and Hibernate utilities that can help you get the most out of your data access layer.
mybatis-flex/mybatis-flex,https://github.com/mybatis-flex/mybatis-flex,2664,15198,2026-09-01T03:22:45Z,Java,2023-02-27T03:14:05Z,Apache-2.0,258,main,mybatis-flex is an elegant Mybatis Enhancement Framework
hierynomus/sshj,https://github.com/hierynomus/sshj,2661,8741,2026-07-10T07:01:09Z,Java,2010-02-27T14:34:40Z,Apache-2.0,619,master,"ssh, scp and sftp for java"
OpenLineage/OpenLineage,https://github.com/OpenLineage/OpenLineage,2643,82566,2026-09-03T10:44:33Z,Java,2020-10-24T21:45:05Z,Apache-2.0,522,main,An Open Standard for lineage metadata collection
dromara/RuoYi-Vue-Plus,https://github.com/dromara/RuoYi-Vue-Plus,2623,46680,2026-08-31T09:23:38Z,Java,2021-06-23T06:32:20Z,MIT,757,6.X,多租户后台管理系统 重写RuoYi-Vue所有功能 集成 Sa-Token、Mybatis-Plus、WarmFlow、SpringDoc、Hutool、OSS 定期同步
dlew/joda-time-android,https://github.com/dlew/joda-time-android,2613,4115,2026-07-20T19:17:23Z,Java,2014-01-08T19:11:09Z,Apache-2.0,182,main,Joda-Time library with Android specialization
spring-ai-alibaba/DataAgent,https://github.com/spring-ai-alibaba/DataAgent,2601,9563,2026-08-24T05:45:32Z,Java,2025-09-12T09:29:55Z,Apache-2.0,613,main,Spring AI Alibaba DataAgent
apache/logging-flume,https://github.com/apache/logging-flume,2570,47775,2026-09-02T17:38:32Z,Java,2011-08-12T18:20:14Z,Apache-2.0,1539,trunk,"Apache Flume is a distributed, reliable, and available service for efficiently collecting, aggregating, and moving large amounts of log-like data"
http-kit/http-kit,https://github.com/http-kit/http-kit,2565,2545,2026-08-21T04:09:35Z,Java,2012-03-13T00:51:18Z,Apache-2.0,353,master,"Simple, high-performance event-driven HTTP client+server for Clojure"
katzer/cordova-plugin-local-notifications,https://github.com/katzer/cordova-plugin-local-notifications,2564,11996,2026-08-29T06:06:41Z,Java,2013-08-10T11:25:59Z,Apache-2.0,1721,master,Cordova Local-Notification Plugin
google/jimfs,https://github.com/google/jimfs,2559,7780,2026-09-01T17:22:34Z,Java,2013-10-21T14:39:27Z,Apache-2.0,295,master,An in-memory file system for Java
nutzam/nutz,https://github.com/nutzam/nutz,2542,44548,2026-08-04T03:17:39Z,Java,2011-06-10T01:25:43Z,Apache-2.0,915,master,Nutz -- Web Framework(Mvc/Ioc/Aop/Dao/Json) for ALL Java developer
logfellow/logstash-logback-encoder,https://github.com/logfellow/logstash-logback-encoder,2527,3673,2026-07-15T22:35:54Z,Java,2013-03-04T16:19:08Z,Apache-2.0,415,main,Logback JSON encoder and appenders
qos-ch/slf4j,https://github.com/qos-ch/slf4j,2522,12360,2026-09-03T08:14:34Z,Java,2009-08-20T16:25:49Z,MIT,1024,master,Simple Logging Facade for Java
pac4j/pac4j,https://github.com/pac4j/pac4j,2522,76532,2026-09-03T13:14:56Z,Java,2012-01-28T17:04:12Z,Apache-2.0,710,master,"Security engine for Java (authentication, authorization, multi frameworks): OpenID Connect, SAML2, CAS, OAuth, LDAP, JWT..."
sofastack/sofa-bolt,https://github.com/sofastack/sofa-bolt,2506,1056,2026-08-26T10:11:30Z,Java,2018-04-09T03:29:36Z,Apache-2.0,871,master,"SOFABolt is a lightweight, easy to use and high performance remoting framework based on Netty."
googlemaps-samples/android-samples,https://github.com/googlemaps-samples/android-samples,2505,17101,2026-09-03T13:55:19Z,Java,2015-04-22T02:35:21Z,Apache-2.0,3053,main,Samples demonstrating how to use Maps SDK for Android
spring-projects/spring-kafka,https://github.com/spring-projects/spring-kafka,2500,17355,2026-08-31T23:58:49Z,Java,2016-03-02T17:01:33Z,Apache-2.0,1758,main,Provides Familiar Spring Abstractions for Apache Kafka
Netflix/archaius,https://github.com/Netflix/archaius,2496,4039,2026-07-29T21:37:46Z,Java,2012-05-11T00:07:05Z,Apache-2.0,475,2.x,Library for configuration management API
atomashpolskiy/bt,https://github.com/atomashpolskiy/bt,2470,89395,2026-02-21T22:44:33Z,Java,2016-05-15T19:56:23Z,Apache-2.0,386,master,"BitTorrent library and client with DHT, magnet links, encryption and more"
apache/activemq,https://github.com/apache/activemq,2455,74100,2026-09-03T13:14:23Z,Java,2009-05-21T01:33:45Z,Apache-2.0,1494,main,Apache ActiveMQ
moquette-io/moquette,https://github.com/moquette-io/moquette,2454,6555,2026-08-31T12:36:09Z,Java,2014-09-30T20:14:41Z,Apache-2.0,834,main,Java MQTT lightweight broker
open-telemetry/opentelemetry-java,https://github.com/open-telemetry/opentelemetry-java,2451,35443,2026-09-03T02:35:09Z,Java,2019-02-26T16:43:36Z,Apache-2.0,1019,main,OpenTelemetry Java SDK
huanzi-qch/base-admin,https://github.com/huanzi-qch/base-admin,2447,3320,2026-06-30T06:56:32Z,Java,2019-09-17T07:46:16Z,MIT,1096,master,Base Admin一套简单通用的后台管理系统，主要功能有：权限管理、菜单管理、用户管理，系统设置、实时日志，实时监控，API加密，以及登录用户修改密码、配置个性菜单等
techa03/goodsKill,https://github.com/techa03/goodsKill,2429,18416,2026-07-07T23:52:35Z,Java,2016-12-10T05:40:34Z,MIT,516,main,🐎基于SpringCloud 2025.x + Dubbo 3.x + AI构建的模拟秒杀微服务项目，集成了Elasticsearch🔍、Gateway、Mybatis-Plus、Sharding-JDBC等常用开源组件
nordicsemi/Android-BLE-Library,https://github.com/nordicsemi/Android-BLE-Library,2408,3163,2026-07-10T08:05:18Z,Java,2017-12-18T14:17:43Z,BSD-3-Clause,462,main,A library that makes working with Bluetooth LE on Android a pleasure. Seriously.
openzipkin/brave,https://github.com/openzipkin/brave,2406,32391,2026-03-25T19:20:55Z,Java,2013-04-07T15:48:18Z,Apache-2.0,714,master,Java distributed tracing implementation compatible with Zipkin backend services.
PurpurMC/Purpur,https://github.com/PurpurMC/Purpur,2406,28141,2026-08-31T23:56:10Z,Java,2019-04-30T16:59:51Z,MIT,505,ver/26.2,"Purpur is a drop-in replacement for Paper servers designed for configurability, and new fun and exciting gameplay features."
apache/dubbo-samples,https://github.com/apache/dubbo-samples,2379,27121,2026-05-15T20:30:41Z,Java,2018-04-28T09:25:29Z,Apache-2.0,1959,master,samples for Apache Dubbo
FasterXML/jackson-core,https://github.com/FasterXML/jackson-core,2379,27886,2026-09-01T17:16:20Z,Java,2011-12-23T02:00:51Z,Apache-2.0,922,3.x,Core part of Jackson that defines Streaming API as well as basic shared abstractions
baomidou/mybatis-plus-samples,https://github.com/baomidou/mybatis-plus-samples,2378,2828,2026-01-11T11:49:34Z,Java,2018-07-23T02:32:11Z,Apache-2.0,2067,master,MyBatis-Plus Samples
meituan/WMRouter,https://github.com/meituan/WMRouter,2366,3747,2026-04-02T08:13:28Z,Java,2018-08-16T10:38:51Z,Apache-2.0,341,master,WMRouter是一款Android路由框架，基于组件化的设计思路，有功能灵活、使用简单的特点。
apache/incubator-seata-samples,https://github.com/apache/incubator-seata-samples,2357,3298,2026-07-27T02:22:00Z,Java,2019-01-29T16:01:42Z,Apache-2.0,1948,master,Apache Seata(incubating) Samples for Java
Vineflower/vineflower,https://github.com/Vineflower/vineflower,2337,14349,2026-08-18T23:15:22Z,Java,2021-03-10T19:15:51Z,Apache-2.0,147,master,"Modern Java decompiler aiming to be as accurate as possible, with an emphasis on output quality. Fork of the Fernflower decompiler."
gaul/s3proxy,https://github.com/gaul/s3proxy,2328,4322,2026-09-02T00:04:10Z,Java,2014-07-27T20:32:24Z,Apache-2.0,278,master,Access other storage backends via the S3 API
jenkinsci/kubernetes-plugin,https://github.com/jenkinsci/kubernetes-plugin,2310,8641,2026-08-31T20:32:52Z,Java,2015-02-16T09:02:22Z,Apache-2.0,1283,master,Jenkins plugin to run dynamic agents in a Kubernetes/Docker environment
LuckPerms/LuckPerms,https://github.com/LuckPerms/LuckPerms,2309,15245,2026-08-27T17:14:43Z,Java,2016-05-22T00:49:12Z,MIT,685,master,A permissions plugin for Minecraft servers.
a466350665/smart-sso,https://github.com/a466350665/smart-sso,2301,37973,2026-04-07T01:27:35Z,Java,2016-07-11T09:06:38Z,MIT,1222,master,SpringBoot SSO 单点登录 权限认证，OAuth2实现，支持跨域、前后端分离、分布式部署
amaembo/streamex,https://github.com/amaembo/streamex,2290,4934,2026-07-19T09:43:35Z,Java,2015-04-10T17:02:32Z,Apache-2.0,259,master,Enhancing Java Stream API
prometheus/client_java,https://github.com/prometheus/client_java,2286,19682,2026-09-03T13:58:21Z,Java,2013-02-03T22:55:49Z,Apache-2.0,835,main,Prometheus instrumentation library for JVM applications
MarquezProject/marquez,https://github.com/MarquezProject/marquez,2270,51618,2026-09-02T17:53:50Z,Java,2018-07-05T22:43:20Z,Apache-2.0,410,main,"Collect, aggregate, and visualize a data ecosystem's metadata"
FormidableLabs/react-native-app-auth,https://github.com/FormidableLabs/react-native-app-auth,2255,21653,2026-07-06T16:04:08Z,Java,2017-11-13T17:59:31Z,MIT,474,main,React native bridge for AppAuth - an SDK for communicating with OAuth2 providers
vigna/fastutil,https://github.com/vigna/fastutil,2235,33115,2026-07-22T22:00:40Z,Java,2015-05-11T16:59:13Z,Apache-2.0,230,master,"fastutil extends the Java™ Collections Framework by providing type-specific maps, sets, lists and queues."
srikanth-lingala/zip4j,https://github.com/srikanth-lingala/zip4j,2228,5314,2026-03-11T10:14:04Z,Java,2019-05-04T11:39:50Z,Apache-2.0,325,master,A Java library for zip files and streams
webbukkit/dynmap,https://github.com/webbukkit/dynmap,2218,21906,2026-03-12T17:27:45Z,Java,2010-12-27T18:47:24Z,Apache-2.0,492,v3.0,A set of Minecraft mods that provide a real time web-based map system for various Minecraft server implementations.
Netflix/EVCache,https://github.com/Netflix/EVCache,2216,3325,2026-08-11T21:21:29Z,Java,2013-02-08T22:52:57Z,Apache-2.0,256,master,A distributed in-memory data store for the cloud
dromara/x-file-storage,https://github.com/dromara/x-file-storage,2214,2486,2026-05-07T07:15:41Z,Java,2020-12-16T06:38:58Z,Apache-2.0,329,main,一行代码将文件存储到 本地、FTP、SFTP、WebDAV、谷歌云存储、阿里云OSS、华为云OBS、七牛云Kodo、腾讯云COS、百度云 BOS、又拍云USS、MinIO、 AWS S3、FastDFS、 Azure Blob Storage、金山云 KS3、美团云 MSS、京东云 OSS、天翼云 OOS、移动云 EOS、沃云 OSS、 网易数帆 NOS、Ucloud US3、青云 QingSto
hncboy/ai-beehive,https://github.com/hncboy/ai-beehive,2212,3913,2026-04-13T07:14:10Z,Java,2023-03-22T15:23:13Z,Apache-2.0,625,main,AI 蜂巢，基于 Java 使用 Spring Boot 3 和 JDK 17，支持的功能有 ChatGPT、OpenAi Image、Midjourney、NewBing、文心一言等等
moshowgame/SpringBootCodeGenerator,https://github.com/moshowgame/SpringBootCodeGenerator,2208,10519,2026-06-02T15:52:16Z,Java,2018-08-31T03:51:35Z,MIT,725,master,又名大狼狗代码生成器，基于SpringBoot2+Freemarker的JAVA代码生成器，以释放双手为目的，支持mysql/oracle/pgsql三大数据库， 用DDL-SQL语句生成JPA/JdbcTemplate/Mybatis/MybatisPlus/BeetlSQL等相关代码.
ainilili/ratel,https://github.com/ainilili/ratel,2203,5745,2026-01-17T13:33:07Z,Java,2018-10-16T12:00:52Z,Apache-2.0,318,master,命令行斗地主、德州扑克!
spring-petclinic/spring-petclinic-microservices,https://github.com/spring-petclinic/spring-petclinic-microservices,2193,8550,2026-08-21T06:42:46Z,Java,2016-11-12T14:57:30Z,Apache-2.0,2902,main,Distributed version of Spring Petclinic built with Spring Cloud
quarkusio/quarkus-quickstarts,https://github.com/quarkusio/quarkus-quickstarts,2188,24469,2026-09-03T11:10:02Z,Java,2018-12-03T08:25:11Z,Apache-2.0,1539,main,Quarkus quickstart code
onthegomap/planetiler,https://github.com/onthegomap/planetiler,2163,70616,2026-08-18T08:32:52Z,Java,2021-10-20T01:59:38Z,Apache-2.0,191,main,Flexible tool to build planet-scale vector tilesets from OpenStreetMap data fast
apache/atlas,https://github.com/apache/atlas,2138,79125,2026-09-01T09:59:24Z,Java,2017-07-22T07:00:08Z,Apache-2.0,902,master,Apache Atlas - Open Metadata Management and Governance capabilities across the Hadoop platform and beyond
jdbi/jdbi,https://github.com/jdbi/jdbi,2137,31192,2026-09-01T20:51:27Z,Java,2009-06-17T16:36:36Z,Apache-2.0,366,master,"The Jdbi library provides convenient, idiomatic access to relational databases in Java and other JVM technologies such as Kotlin, Clojure or Scala."
apache/fluss,https://github.com/apache/fluss,2133,95835,2026-09-03T11:20:05Z,Java,2024-10-31T06:36:35Z,Apache-2.0,614,main,Apache Fluss is a streaming storage built for real-time analytics.
jonashackt/spring-boot-vuejs,https://github.com/jonashackt/spring-boot-vuejs,2124,27095,2026-08-29T12:18:06Z,Java,2017-09-11T09:42:52Z,MIT,668,master,Example project showing how to build a Spring Boot App providing a GUI with Vue.js
ModelEngine-Group/fit-framework,https://github.com/ModelEngine-Group/fit-framework,2116,16867,2026-03-13T03:40:21Z,Java,2025-02-22T08:20:15Z,MIT,335,main,FIT: 企业级AI开发框架，提供多语言函数引擎（FIT）、流式编排引擎（WaterFlow）及Java生态的LangChain替代方案（FEL）。原生/Spring双模运行，支持插件热插拔与智能聚散部署，无缝统一大模型与业务系统。
DozerMapper/dozer,https://github.com/DozerMapper/dozer,2108,21737,2026-03-01T22:05:49Z,Java,2012-01-23T21:11:58Z,Apache-2.0,483,master,Dozer is a Java Bean to Java Bean mapper that recursively copies data from one object to another. 
continew-org/continew-admin,https://github.com/continew-org/continew-admin,2107,27856,2026-09-03T13:55:32Z,Java,2022-12-08T15:26:44Z,Apache-2.0,459,dev,🔥Almost最佳后端规范🔥页面现代美观，且专注设计与代码细节的高质量多租户中后台管理系统框架。开箱即用，持续迭代优化，持续提供舒适的开发体验。当前采用技术栈：SpringBoot v3.4.x (Java17)、Vue3 & ArcoDesign、TS、Vite5 、SaToken、MyBatisPlus、Redisson、FastExcel、CosId、JetCache、JustAuth、Cr
topjohnwu/libsu,https://github.com/topjohnwu/libsu,2101,24136,2026-03-27T17:57:50Z,Java,2018-01-19T22:16:33Z,Apache-2.0,412,master,A complete solution for apps using root permissions
ctripcorp/x-pipe,https://github.com/ctripcorp/x-pipe,2092,71066,2026-09-03T09:04:26Z,Java,2016-03-29T12:22:36Z,Apache-2.0,510,master,X-Pipe是由携程框架部门研发的Redis多数据中心复制管理系统。基于Redis的Master-Slave复制协议，实现低延时、高可用的Redis多数据中心、跨公网数据复制，并且提供一键机房切换，复制监控、异常报警等功能。开源版本和携程内部生产环境版本一致。
ehcache/ehcache3,https://github.com/ehcache/ehcache3,2085,22448,2026-05-04T15:40:58Z,Java,2014-02-26T20:39:16Z,Apache-2.0,581,master,Ehcache 3.x line 
gnembon/fabric-carpet,https://github.com/gnembon/fabric-carpet,2074,9617,2026-08-20T14:15:49Z,Java,2019-05-10T02:54:10Z,MIT,313,master,Fabric Carpet
confluentinc/examples,https://github.com/confluentinc/examples,2065,89160,2026-08-25T06:05:37Z,Java,2018-04-17T12:33:58Z,Apache-2.0,1119,8.2.0-post,"Apache Kafka, Apache Flink and Confluent Platform examples and demos"
zalando/logbook,https://github.com/zalando/logbook,2063,7492,2026-09-01T04:23:59Z,Java,2015-09-14T15:29:12Z,MIT,287,main,An extensible Java library for HTTP request and response logging
testng-team/testng,https://github.com/testng-team/testng,2056,35178,2026-09-02T20:28:29Z,Java,2010-06-28T23:10:17Z,Apache-2.0,1027,master,TestNG testing framework
spring-cloud/spring-cloud-config,https://github.com/spring-cloud/spring-cloud-config,2048,41282,2026-09-03T13:24:52Z,Java,2014-06-13T16:59:44Z,Apache-2.0,1329,main,External configuration (server and client) for Spring Cloud
rememberber/MooTool,https://github.com/rememberber/MooTool,2043,51612,2026-09-01T09:50:35Z,Java,2019-10-14T07:35:58Z,MIT,260,master,Handy tool set for developers
microcks/microcks,https://github.com/microcks/microcks,2030,9786,2026-09-02T23:44:27Z,Java,2015-02-23T15:46:09Z,Apache-2.0,362,master,"The open source, cloud native tool for API Mocking and Testing. Microcks is a Cloud Native Computing Foundation incubating project 🚀"
Baeldung/spring-security-oauth,https://github.com/Baeldung/spring-security-oauth,2026,4964,2026-06-26T07:16:12Z,Java,2016-03-02T09:04:07Z,MIT,1908,master,Getting Started withg Spring Security OAuth: 
cbeust/jcommander,https://github.com/cbeust/jcommander,2023,33728,2026-04-15T10:41:36Z,Java,2010-07-13T05:40:31Z,Apache-2.0,342,master,Command line parsing framework for Java
apache/drill,https://github.com/apache/drill,2022,71064,2026-09-03T13:58:07Z,Java,2012-09-05T07:00:26Z,Apache-2.0,989,master,Apache Drill is a distributed MPP query layer for self describing data
1hakr/AnExplorer,https://github.com/1hakr/AnExplorer,2021,14567,2026-06-02T03:49:12Z,Java,2013-03-31T17:56:46Z,Apache-2.0,629,master,"📁 Another Android Explorer ( File Manager ) is an All-in-One Open source file manager. AnExplorer File Manager (File Explorer) is designed for all android devices including Phones, Phablets, Tablets, "
zfoo-project/zfoo,https://github.com/zfoo-project/zfoo,2014,16582,2026-05-29T09:25:55Z,Java,2021-05-19T09:04:28Z,Apache-2.0,415,main,"💡Extremely fast enterprise server framework, can be used in RPC,  game server,  web server."
nashtech-garage/yas,https://github.com/nashtech-garage/yas,1983,92410,2026-06-12T08:44:07Z,Java,2022-01-18T02:29:43Z,MIT,729,main,"YAS: Yet Another Shop, a sample microservices project in Java"
validator/validator,https://github.com/validator/validator,1981,79667,2026-08-30T01:21:24Z,Java,2010-12-03T02:00:23Z,MIT,331,main,The Nu Html Checker (vnu)
elastic/elasticsearch-hadoop,https://github.com/elastic/elasticsearch-hadoop,1972,11347,2026-09-03T13:47:36Z,Java,2013-03-11T18:57:37Z,Apache-2.0,994,main, :elephant: Elasticsearch real-time search and analytics natively integrated with Hadoop
langgraph4j/langgraph4j,https://github.com/langgraph4j/langgraph4j,1968,77415,2026-08-31T16:45:32Z,Java,2024-03-18T19:38:47Z,MIT,277,main,🚀 LangGraph for Java. A library for develop AI Agentic Architectures in the Java ecosystem. Designed to work seamlessly with both Langchain4j and Spring AI.
linkedin/dexmaker,https://github.com/linkedin/dexmaker,1967,5851,2026-05-29T21:49:38Z,Java,2014-12-17T07:22:19Z,Apache-2.0,261,main,A utility for doing compile or runtime code generation targeting Android's Dalvik VM
javahongxi/whatsmars,https://github.com/javahongxi/whatsmars,1966,16143,2026-08-31T01:35:23Z,Java,2016-04-01T10:33:04Z,Apache-2.0,604,master,Java生态研究(Spring Boot + Redis + Dubbo + RocketMQ + Elasticsearch)🔥🔥🔥🔥🔥
bit4woo/knife,https://github.com/bit4woo/knife,1962,14778,2026-06-26T04:55:43Z,Java,2018-06-12T14:25:18Z,MIT,206,master,A burp extension that add some useful function to  Context Menu 添加一些右键菜单让burp用起来更顺畅
pengrad/java-telegram-bot-api,https://github.com/pengrad/java-telegram-bot-api,1958,2719,2026-06-12T13:07:31Z,Java,2015-08-04T11:58:56Z,Apache-2.0,385,master,Telegram Bot API for Java
w3c/epubcheck,https://github.com/w3c/epubcheck,1953,63302,2026-08-29T14:48:10Z,Java,2013-10-14T23:29:03Z,BSD-3-Clause,442,main,The conformance checker for EPUB publications
dromara/forest,https://github.com/dromara/forest,1947,8867,2026-01-26T21:37:49Z,Java,2017-04-21T10:53:29Z,MIT,239,master,A high-level and lightweight declarative HTTP client framework for Java. it makes sending HTTP requests in Java easier.
apache/servicecomb-java-chassis,https://github.com/apache/servicecomb-java-chassis,1942,29338,2026-07-01T07:32:28Z,Java,2017-05-18T09:29:30Z,Apache-2.0,815,master,"ServiceComb Java Chassis is a Software Development Kit (SDK) for rapid development of microservices in Java, providing service registration, service discovery, dynamic routing, and service management "
kymjs/KJFrameForAndroid,https://github.com/kymjs/KJFrameForAndroid,1938,40577,2026-03-17T06:36:33Z,Java,2014-06-08T13:30:46Z,Apache-2.0,773,master,"An Android library and includes ActivityFrame, KJHttp, KJBitmap, KJDataBase. KJFrameForAndroid is designed to wrap complexity of the Android native SDK and keep things simple."
spring-projects/spring-session,https://github.com/spring-projects/spring-session,1938,24915,2026-09-01T03:04:33Z,Java,2014-06-20T21:16:58Z,Apache-2.0,1149,main,Spring Session
fabric8io/docker-maven-plugin,https://github.com/fabric8io/docker-maven-plugin,1933,22958,2026-09-01T06:46:16Z,Java,2014-03-26T06:10:05Z,Apache-2.0,652,master,Maven plugin for running and creating Docker images
LianjiaTech/retrofit-spring-boot-starter,https://github.com/LianjiaTech/retrofit-spring-boot-starter,1912,1707,2026-08-08T06:41:14Z,Java,2020-04-04T01:44:57Z,Apache-2.0,340,master,"A spring-boot starter for retrofit, supports rapid integration and feature enhancements.（适用于retrofit的spring-boot-starter，支持快速集成和功能增强）"
